Date,EFA,QQQ,SPY,TLT,VNQ,VTI
2018-01-03,0.004799919429629762,0.009716482300458518,0.006324778803528774,0.004781148866263019,-0.0029029463472109995,0.005787877954873899
2018-01-04,0.010959821090230415,0.0017497972752955615,0.0042149692486035395,-0.0001584662655432778,-0.017226814630279752,0.003812764512016731
2018-01-05,0.0055594277131216785,0.010042957428006316,0.0066639957468976885,-0.0028553545598213326,0.0004937278701029335,0.005875671833398544
2018-01-08,-0.00027631367203273527,0.0038905923449434887,0.0018287491301569592,-0.0006366961358539314,0.005182064199783065,0.0022797647601420223
2018-01-09,0.0011058960835248488,6.18206895350859e-05,0.002263254537049564,-0.0133725739590983,-0.012888372127661252,0.001847826501536698
2018-01-10,-0.0019333983526049758,-0.0023375677723049826,-0.0015297793734705412,-0.0012100992700651014,-0.011191120458431403,-0.0015609734171526668
2018-01-11,0.006918379687277376,0.006843844104343466,0.007296380311674566,0.004119585623573174,-0.003395190260165326,0.008456432469266417
2018-01-12,0.010031714877812847,0.007349022854480358,0.006518518444309063,0.0016891863229357984,-0.008075735952788099,0.005847806281362056
2018-01-16,-0.0009524952970255685,-0.0028572283155225975,-0.003417934516970589,0.004175997887169158,0.001908022295706191,-0.004413362500697238
2018-01-17,0.005175126911447503,0.010791159922256988,0.009531166412920955,-0.0013591942675525992,0.006983307168070496,0.009217790730128073
2018-01-18,-0.001219342868931217,0.00018086783003301576,-0.0016802431807905194,-0.009289744701709735,-0.012861135890029463,-0.001742951467816889
2018-01-19,0.005561470423987913,0.0031362531078915623,0.0045491975001059615,-0.005254658743240603,0.005364684699173061,0.005167924136641133
2018-01-22,0.005126520958782521,0.010700967086803015,0.008131052262744243,0.0009754549967759818,0.00914791461990272,0.007921641033264537
2018-01-23,0.0032209454584917196,0.008267826667425426,0.0021224635279559756,0.0043027638875441365,0.013848670159061438,0.002481709075009997
2018-01-24,0.0017390881514609546,-0.006489094038509391,-0.0003883918204584669,-0.0054158636132397575,-0.005215653115408725,-0.0009625148897577374
2018-01-25,-0.0038732534667191842,-0.0003564897994177141,0.0004238925448578623,0.008208630965461206,-0.0017476231050559399,0.0004126144445080193
2018-01-26,0.008848495564221182,0.015325359465376387,0.011577865963664058,-0.0037080614241580268,-0.003501170742265969,0.010458195444986051
2018-01-29,-0.009169513170374843,-0.0048558543177860125,-0.006629721262490285,-0.006958864717178104,-0.013427432841687126,-0.006536819008177153
2018-01-30,-0.00831515645411518,-0.008230286190356373,-0.010257309082755572,-0.0058666694165336875,-0.0072497497703823965,-0.01041775793642552
2018-01-31,-0.0013525162816212521,0.004149578885268346,0.000496777908060686,0.005901290336066456,0.017937021602519643,0.00034606869736397705
2018-02-01,0.0028438018800693854,-0.008500816586748061,-0.0011351037836772049,-0.014492502276647667,-0.021522688855798777,-0.0004152825911141189
2018-02-02,-0.02025636543131326,-0.019945598301418732,-0.021769909254897635,-0.00927919273924449,-0.008489877717744787,-0.021265247292917233
2018-02-05,-0.04190224604295967,-0.039426329697404006,-0.04182248726168403,0.009449715667598557,-0.029709352872661632,-0.0393485471787669
2018-02-06,0.019709414557011806,0.02649903262632569,0.019702165628076918,-0.0062132262050446085,0.00013367997679192278,0.016354753892190876
2018-02-07,-0.010581251737495911,-0.012938535665322104,-0.005425047028873142,-0.009503289422260641,-0.004278504692593832,-0.0044216744545712006
2018-02-08,-0.02609433202815714,-0.04219423934094624,-0.03750878759482268,-0.0010940834460270166,-0.028732585902792596,-0.035966496040684026
2018-02-09,0.004245832695679352,0.017269445598176336,0.015021603092178593,-0.0063188093020676295,0.02502079026445725,0.013745469287108625
2018-02-12,0.015308563747236548,0.017744655683969324,0.014684518486092868,0.0044090677736889905,0.00040492115576662435,0.013335028700887541
2018-02-13,-0.003015730447468834,0.005161621227964375,0.0024874103155820837,0.004473793737512555,0.0070100602102640686,0.0031611619942808478
2018-02-14,0.017715813913090184,0.018724012047515837,0.013496117308664513,-0.01109285731918308,-0.007229012850128336,0.013998041282756724
2018-02-15,0.006227042645765568,0.01856359964589749,0.012760062042802778,0.003399215476842299,0.009708543024189886,0.01221423229736085
2018-02-16,0.004500384099116683,-0.004465641140487975,0.00029318503109942995,0.005420319927560424,0.005475470494682888,0.00042870307031606103
2018-02-20,-0.009380786703142796,0.002000628278762795,-0.006261242455309457,-0.0043800659927578645,-0.011820645061753954,-0.00599525583291638
2018-02-21,-0.004805759273563193,-0.002843593228720964,-0.004974583059356497,-0.01226874123425703,-0.019758077078908975,-0.004667195774199495
2018-02-22,0.005255270591879357,-0.0001211580839853843,0.0012961189799449713,0.0029978964402090913,0.011380263487407616,0.0006490949820263658
2018-02-23,0.00791155111315267,0.020448830946236285,0.015939817721958738,0.008882233734821554,0.01599831607033586,0.015500224564974685
2018-02-26,0.009391576026448911,0.0132601935574852,0.01161168641618171,0.00033855751334854745,0.0028021448396455817,0.010506510094005161
2018-02-27,-0.014859058093825706,-0.012382480325046408,-0.012486257097907183,-0.0014385443909602502,-0.023286761420584168,-0.012575314895156509
2018-02-28,-0.009444737316552265,-0.006417284679075541,-0.010129999582310978,0.006355919834666768,-0.0006809870108033245,-0.011027925929807725
2018-03-01,-0.016792257651029874,-0.01632717191685662,-0.014540622648929413,0.006826279827760073,0.0009541304743729828,-0.011870757836228818
2018-03-02,0.004776409848332497,0.009180813810781174,0.005154874539445853,-0.008129307070682157,-0.0004088764253817878,0.0064802039244311604
2018-03-05,0.005329796235620021,0.011084925764056841,0.011558181110703947,-0.002704035471394528,0.011309573565081,0.011284199559924213
2018-03-06,0.005874786842800184,0.004230486653978183,0.0025347611823169913,0.0009318074386517328,0.004715710973743237,0.0036479849316009005
2018-03-07,-0.0002848455192415722,0.0023140609083498465,-0.0003667143729035871,-0.0011002679261109538,0.00616874347534746,0.0008555089278823313
2018-03-08,0.0021376078843886592,0.005505061296630309,0.004839198426276559,0.0057626014376119805,0.0018657408850488721,0.0037742972814260867
2018-03-09,0.006398522951134966,0.0194275469767482,0.01740227239067771,-0.006571576117129774,0.005454553732817891,0.01660042473185319
2018-03-12,0.0011299077406781155,0.00531347999930909,-0.0012549396743021246,0.005766918721689551,0.00436615247941563,-0.000558317953014531
2018-03-13,-0.006632653166188551,-0.013614478540368014,-0.006462847626979573,0.005059352277300366,0.0009222950849685496,-0.006214485095448752
2018-03-14,0.0024150997581724454,-0.00017481929799045837,-0.005131172697290465,0.008809357232245851,0.0009211039898149309,-0.0050583786541577025
2018-03-15,-0.0005669220800310626,-0.0008736874085245594,-0.0010900326664395887,0.0,-0.00026272582027497826,-0.0013419216481800333
2018-03-16,-0.0007091234858859208,-0.002973359742784343,0.0010844322517156169,-0.00357637175715364,0.0069707820947009225,0.0016972818581542093
2018-03-19,-0.008088475575526166,-0.021336070778462668,-0.013530451161156143,-0.0031712707781157423,-0.00862073111250472,-0.012848048815119473
2018-03-20,-0.00014327731174224034,0.00329114943057629,0.0017009999924242347,-0.004019333930039837,-0.0034256014086375686,0.0015017547395110853
2018-03-21,0.0015739818396229843,-0.004354367394015957,-0.0019189632387045519,0.0010929358295350688,-0.0074031898859315826,-0.0008566645467381617
2018-03-22,-0.01857139911791994,-0.02468216630828235,-0.024997605757999142,0.009909158032691767,-0.005860580591996567,-0.024497045028789577
2018-03-23,-0.011062515424138053,-0.02635127553500527,-0.021314579310965476,-0.0007481064696361894,-0.017819406531121462,-0.020963393018204712
2018-03-26,0.01795728650979478,0.037158425785076554,0.027359013023935397,-0.0038280364896676744,0.01137723373378341,0.026371264431388486
2018-03-27,-0.0073744357157757845,-0.032360087393141,-0.017011580410895566,0.010692385162288653,0.0038132085246167513,-0.01771496192330957
2018-03-28,0.0058265979258118605,-0.011503494559449767,-0.002954902354016742,0.0026449550012765943,0.02509828632789901,-0.0023100390954894356
2018-03-29,0.009123933744177526,0.018314805926184174,0.012777775163619998,0.004863736890496906,-0.0011912176955436449,0.013743723323238477
2018-04-02,-0.013777336445779276,-0.028851594080395948,-0.021584812772607598,0.001972941089845026,-0.013515207398359319,-0.02276750254656057
2018-04-03,0.006403047406776663,0.011253006640776775,0.01281704696607644,-0.007712286850070527,0.008462431937216408,0.012440875150141695
2018-04-04,0.0034700375080511936,0.015770147165311554,0.010699207210550732,-0.0020673209191132136,0.010521835025649073,0.011245037462488172
2018-04-05,0.0066280870237767076,0.005696780921843558,0.007891992538313408,-0.007456904487390226,-0.00039551780781188484,0.006996050501977713
2018-04-06,-0.006584444750964091,-0.025023271559616145,-0.022285884571400905,0.010935595852486601,-0.007515780246974413,-0.020989030136361775
2018-04-09,0.008213041523203124,0.007022705524871942,0.004928263695060053,0.0016514358577404131,-0.003188887385544237,0.003361591279411824
2018-04-10,0.010719215339575205,0.022063365044045824,0.015900536798163722,-0.00181351372899885,-0.0010658838320782849,0.016229771746253174
2018-04-11,-0.0038180658568605086,-0.0057690017497091794,-0.005242269294267632,0.003551460529289674,0.0021345904795839754,-0.004615273179474522
2018-04-12,0.003832699355408975,0.012041412636612847,0.0082270668894604,-0.007324558218738231,-0.01118341322820593,0.008096159379120893
2018-04-13,0.0009897315013176478,-0.005178668568279421,-0.002933041058819086,0.0023210050642337166,0.005251117208222134,-0.002847365142546354
2018-04-16,0.0015538330100415276,0.007622770068685503,0.00822173619069999,0.00033124344438650866,0.006161197785055972,0.008346600789900238
2018-04-17,0.004513421832123221,0.021525052900436714,0.010698634922231998,0.0027284066596726664,0.011714704880378513,0.010528528210499433
2018-04-18,0.0051951596357480145,0.0020468826981585586,0.0007398151456374791,-0.007998578184194471,-0.002105369570881921,0.0013653148461993947
2018-04-19,-0.003771599304041029,-0.009192639099004696,-0.005547377552968635,-0.008146394155487124,-0.014504039900330445,-0.005453318378624394
2018-04-20,-0.0037857418508743246,-0.015826841347192255,-0.008479460238929315,-0.007207452239059942,-0.009232040762420901,-0.007936501519727135
2018-04-23,-0.001266709385023268,-0.002526429145006892,-0.00014978198292614486,0.00025312737382310324,-0.000810269582647738,-0.0003636702623485144
2018-04-24,-0.004086742650122321,-0.021186655374837993,-0.013467604777824382,-0.004557310880202836,0.003784208690582158,-0.012004418561218255
2018-04-25,-0.0016979127630534219,0.0011987035807534685,0.002471695527342277,-0.006697579358507788,-0.001885144093687674,0.0011044147008330008
2018-04-26,0.0049609266329060375,0.021052821159182056,0.01016587793813617,0.00699859410032877,0.013085490104357556,0.009488984680858348
2018-04-27,0.0009872189280655252,0.0006172580760077651,0.0009389538395006003,0.00771331445015444,0.01717664592712187,0.0006556707765166259
2018-04-30,-0.003240696298485335,-0.007094831738768015,-0.007690700117993998,0.0017660443275844262,-0.003926709226465763,-0.007281405770026339
2018-05-01,-0.003534109709074751,0.011432685307616985,0.001776693499896842,-0.0036014640102806084,0.009068108003034592,0.0015399415827539453
2018-05-02,-0.00042561381729677716,-0.005897472687800498,-0.006717378980958144,-0.0010977450780923492,-0.003647234370677377,-0.00578577250220802
2018-05-03,0.0031221521422097887,-0.00012340276987632404,-0.002203542272714354,0.004481088662843247,-0.0006534098251811393,-0.0027255737211081543
2018-05-04,0.003537248185914166,0.018973632498300752,0.012946401962755871,0.0015146399861274418,0.010987592882748975,0.012926829066403744
2018-05-07,0.0001409226977002742,0.00831015032597704,0.0033830382275163995,-0.001596643939612452,0.006727717066037808,0.004375251951161951
2018-05-08,0.0001408343420981062,-0.0010228689867339824,0.0,-0.000925602553978,-0.005011622502389623,0.000363000396045976
2018-05-09,0.002396312303571957,0.010898769057911872,0.009665813490217667,-0.005982019657358784,0.006716152171842182,0.009435086047424157
2018-05-10,0.006467995230311274,0.010364756271701525,0.009350728748165116,0.008051881324138366,0.007826452348057567,0.008700520473081674
2018-05-11,0.002654167362505566,-0.0009434333668599804,0.003051275417298216,0.002523239278371392,-0.0034369689396550607,0.001995830274180488
2018-05-14,0.0018116367651019871,0.0017112266032506263,0.0004764317139052121,-0.005284477222931905,-0.008559139090783097,0.0004978104129698124
2018-05-15,-0.007232361336374282,-0.011074987564800187,-0.006886897156787808,-0.011382481006017908,-0.016235015146729648,-0.006043750583416552
2018-05-16,0.001400683029548988,0.006612254468093548,0.004204786712373565,-0.0038382769853309018,-0.003012342782451438,0.004864116030882215
2018-05-17,0.001539106109741395,-0.0038463537013389004,-0.0008446849335951301,-0.005051247912033929,-0.004992133503542995,0.00028485858783899864
2018-05-18,-0.0036316364179628247,-0.005168617565499134,-0.0025001122113059715,0.008605257614091144,0.001320135638529285,-0.002206074471454711
